Return_ID,Order_ID,Return_Date,Return_Reason,Refund_Amount
3056,ORD130551,2025-11-15,Wrong Item,57573.26
3057,ORD130561,2024-01-29,Size Issue,41364.95
3058,ORD130571,2024-02-08,Customer Changed Mind,44466.8
3059,ORD130581,2024-11-27,Late Delivery,11393.17
3060,ORD130591,2025-07-12,Damaged,48236.58
3061,ORD130601,2024-11-11,Wrong Item,60212.56
3062,ORD130611,2025-08-30,Size Issue,14622.1
3063,ORD130621,2025-12-13,Customer Changed Mind,4967.17
3064,ORD130631,2024-04-24,Late Delivery,13213.47
3065,ORD130641,2025-07-08,Damaged,10865.05
3066,ORD130651,2024-11-07,Wrong Item,52481.38
3067,ORD130661,2025-11-25,Size Issue,923.1
3068,ORD130671,2025-12-22,Customer Changed Mind,15432.4
3069,ORD130681,2024-09-11,Late Delivery,22205.83
3070,ORD130691,2024-09-24,Damaged,57424.19
3071,ORD130701,2024-07-13,Wrong Item,4127.32
3072,ORD130711,2024-12-22,Size Issue,23293.47
3073,ORD130721,2025-07-10,Customer Changed Mind,48977.21
3074,ORD130731,2024-11-21,Late Delivery,10014.3
3075,ORD130741,2025-09-16,Damaged,20026.76
3076,ORD130751,2024-09-11,Wrong Item,48461.99
3077,ORD130761,2024-03-11,Size Issue,52295.47
3078,ORD130771,2025-12-05,Customer Changed Mind,29150.08
3079,ORD130781,2025-05-21,Late Delivery,5338.77
3080,ORD130791,2025-10-06,Damaged,46986.43
3081,ORD130801,2025-10-19,Wrong Item,19462.37
3082,ORD130811,2024-03-28,Size Issue,11775.06
3083,ORD130821,2024-08-27,Customer Changed Mind,76041.92
3084,ORD130831,2024-09-04,Late Delivery,86660.06
3085,ORD130841,2024-08-05,Damaged,49026.07
3086,ORD130851,2025-11-12,Wrong Item,18798.16
3087,ORD130861,2024-05-19,Size Issue,22892.42
3088,ORD130871,2024-11-18,Customer Changed Mind,23467.94
3089,ORD130881,2025-12-30,Late Delivery,78483.15
3090,ORD130891,2024-10-30,Damaged,22259.34
3091,ORD130901,2025-02-04,Wrong Item,15085.22
3092,ORD130911,2025-03-15,Size Issue,42243.46
3093,ORD130921,2024-06-15,Customer Changed Mind,8576.77
3094,ORD130931,2025-10-06,Late Delivery,2239.27
3095,ORD130941,2024-08-04,Damaged,68731.2
3096,ORD130951,2024-04-24,Wrong Item,21141.3
3097,ORD130961,2024-03-03,Size Issue,18933.41
3098,ORD130971,2024-08-06,Customer Changed Mind,1716.46
3099,ORD130981,2024-11-08,Late Delivery,44796.15
3100,ORD130991,2024-08-01,Damaged,10708.83
3101,ORD131001,2025-05-23,Wrong Item,47382.67
3102,ORD131011,2024-01-26,Size Issue,37010.74
3103,ORD131021,2024-08-30,Customer Changed Mind,41301.15
3104,ORD131031,2024-04-13,Late Delivery,16059.7
3105,ORD131041,2025-10-25,Damaged,12604.46
3106,ORD131051,2025-03-31,Wrong Item,30363.77
3107,ORD131061,2025-02-10,Size Issue,16600.47
3108,ORD131071,2024-07-29,Customer Changed Mind,10371.65
3109,ORD131081,2025-01-31,Late Delivery,85573.3
3110,ORD131091,2024-09-04,Damaged,18007.84
3111,ORD131101,2025-03-29,Wrong Item,6867.49
3112,ORD131111,2025-02-01,Size Issue,20464.65
3113,ORD131121,2024-06-04,Customer Changed Mind,76298.62
3114,ORD131131,2025-09-12,Late Delivery,7135.79
3115,ORD131141,2025-05-01,Damaged,16999.74
3116,ORD131151,2025-05-15,Wrong Item,14198.96
3117,ORD131161,2025-02-02,Size Issue,66943.31
3118,ORD131171,2025-01-14,Customer Changed Mind,19246.8
3119,ORD131181,2025-01-03,Late Delivery,40914.92
3120,ORD131191,2025-08-08,Damaged,19456.56
3121,ORD131201,2025-10-22,Wrong Item,27523.41
3122,ORD131211,2025-05-09,Size Issue,27005.24
3123,ORD131221,2024-06-08,Customer Changed Mind,43470.94
3124,ORD131231,2025-05-07,Late Delivery,15521.14
3125,ORD131241,2024-04-20,Damaged,80126.61
3126,ORD131251,2025-03-18,Wrong Item,28553.98
3127,ORD131261,2025-12-13,Size Issue,38200.63
3128,ORD131271,2025-08-15,Customer Changed Mind,38515.56
3129,ORD131281,2024-05-12,Late Delivery,85119.77
3130,ORD131291,2025-02-08,Damaged,51548.4
3131,ORD131301,2024-08-03,Wrong Item,56780.9
3132,ORD131311,2025-11-05,Size Issue,15030.14
3133,ORD131321,2025-11-13,Customer Changed Mind,8557.34
3134,ORD131331,2025-09-28,Late Delivery,16923.68
3135,ORD131341,2024-05-04,Damaged,10702.22
3136,ORD131351,2024-09-28,Wrong Item,26678.28
3137,ORD131361,2024-11-20,Size Issue,44704.26
3138,ORD131371,2025-03-13,Customer Changed Mind,17890.04
3139,ORD131381,2024-04-06,Late Delivery,64108.84
3140,ORD131391,2024-09-14,Damaged,2493.15
3141,ORD131401,2025-02-07,Wrong Item,50303.88
3142,ORD131411,2025-07-08,Size Issue,9858.4
3143,ORD131421,2024-09-15,Customer Changed Mind,61223.4
3144,ORD131431,2025-09-17,Late Delivery,84515.58
3145,ORD131441,2024-08-23,Damaged,9259.44
3146,ORD131451,2024-02-02,Wrong Item,63678.94
3147,ORD131461,2025-06-30,Size Issue,63397.17
3148,ORD131471,2025-10-30,Customer Changed Mind,12784.44
3149,ORD131481,2025-09-16,Late Delivery,38353.33
3150,ORD131491,2024-09-02,Damaged,13923.81
3151,ORD131501,2024-12-24,Wrong Item,16957.34
3152,ORD131511,2025-03-15,Size Issue,27600.6
3153,ORD131521,2024-06-01,Customer Changed Mind,11825.28
3154,ORD131531,2024-12-03,Late Delivery,59476.11
3155,ORD131541,2025-01-07,Damaged,45769.65
3156,ORD131551,2024-08-05,Wrong Item,20586.54
3157,ORD131561,2024-06-29,Size Issue,20610.96
3158,ORD131571,2024-08-27,Customer Changed Mind,9734.6
3159,ORD131581,2025-03-19,Late Delivery,31406.54
3160,ORD131591,2024-09-28,Damaged,71937.28
3161,ORD131601,2024-11-30,Wrong Item,7697.34
3162,ORD131611,2024-09-03,Size Issue,52242.74
3163,ORD131621,2024-01-30,Customer Changed Mind,75426.1
3164,ORD131631,2025-05-23,Late Delivery,60479.84
3165,ORD131641,2024-02-22,Damaged,5394.11
3166,ORD131651,2024-04-02,Wrong Item,33847.36
3167,ORD131661,2024-08-18,Size Issue,10928.57
3168,ORD131671,2025-03-31,Customer Changed Mind,24686.38
3169,ORD131681,2024-10-12,Late Delivery,41557.54
3170,ORD131691,2024-06-26,Damaged,20946.91
3171,ORD131701,2024-02-27,Wrong Item,8944.88
3172,ORD131711,2024-12-26,Size Issue,7772.64
3173,ORD131721,2024-01-14,Customer Changed Mind,25961.79
3174,ORD131731,2024-12-21,Late Delivery,24798.04
3175,ORD131741,2024-07-11,Damaged,17361.16
3176,ORD131751,2024-12-09,Wrong Item,13944.15
3177,ORD131761,2024-03-23,Size Issue,31218.86
3178,ORD131771,2024-07-21,Customer Changed Mind,12046.34
3179,ORD131781,2024-07-21,Late Delivery,64179.98
3180,ORD131791,2025-07-29,Damaged,16008.05
3181,ORD131801,2025-11-06,Wrong Item,2414.46
3182,ORD131811,2024-12-08,Size Issue,10520.87
3183,ORD131821,2024-01-21,Customer Changed Mind,17502.82
3184,ORD131831,2024-09-18,Late Delivery,33162.15
3185,ORD131841,2024-02-23,Damaged,50568.57
3186,ORD131851,2025-01-13,Wrong Item,22847.59
3187,ORD131861,2025-02-25,Size Issue,43611.67
3188,ORD131871,2025-04-12,Customer Changed Mind,33189.51
3189,ORD131881,2024-07-26,Late Delivery,46711.16
3190,ORD131891,2025-10-21,Damaged,24357.05
3191,ORD131901,2024-07-06,Wrong Item,6096.15
3192,ORD131911,2024-09-04,Size Issue,5338.77
3193,ORD131921,2024-09-28,Customer Changed Mind,11965.11
3194,ORD131931,2025-07-15,Late Delivery,21203.98
3195,ORD131941,2025-04-17,Damaged,1219.23
3196,ORD131951,2025-06-23,Wrong Item,40767.88
3197,ORD131961,2025-09-09,Size Issue,3945.38
3198,ORD131971,2024-12-11,Customer Changed Mind,57018.2
3199,ORD131981,2024-08-01,Late Delivery,42570.54
3200,ORD131991,2024-12-27,Damaged,36488.43
3201,ORD132001,2024-02-10,Wrong Item,23111.56
3202,ORD132011,2025-08-10,Size Issue,26978.02
3203,ORD132021,2024-08-01,Customer Changed Mind,37171.03
3204,ORD132031,2025-02-22,Late Delivery,55635
3205,ORD132041,2025-05-04,Damaged,45467
3206,ORD132051,2025-02-17,Wrong Item,11728.62
3207,ORD132061,2025-01-22,Size Issue,57507.27
3208,ORD132071,2025-01-21,Customer Changed Mind,5379.52
3209,ORD132081,2025-05-01,Late Delivery,3007.8
3210,ORD132091,2024-01-12,Damaged,5446.38
3211,ORD132101,2025-01-14,Wrong Item,21952.92
3212,ORD132111,2024-04-11,Size Issue,1875.27
3213,ORD132121,2025-01-28,Customer Changed Mind,13205.83
3214,ORD132131,2025-11-15,Late Delivery,13495.01
3215,ORD132141,2025-11-22,Damaged,1098.22
3216,ORD132151,2024-11-23,Wrong Item,17418.96
3217,ORD132161,2025-06-26,Size Issue,5911.29
3218,ORD132171,2024-12-16,Customer Changed Mind,27357.39
3219,ORD132181,2025-04-30,Late Delivery,25472.2
3220,ORD132191,2025-02-01,Damaged,31421.92
3221,ORD132201,2025-11-03,Wrong Item,47268.7
3222,ORD132211,2024-09-12,Size Issue,10298.63
3223,ORD132221,2024-05-15,Customer Changed Mind,19846.35
3224,ORD132231,2024-01-29,Late Delivery,94162.1
3225,ORD132241,2024-03-26,Damaged,4709.29
3226,ORD132251,2024-09-30,Wrong Item,4509.14
3227,ORD132261,2024-05-30,Size Issue,30039.89
3228,ORD132271,2024-01-13,Customer Changed Mind,15050.94
3229,ORD132281,2025-11-10,Late Delivery,11735.62
3230,ORD132291,2025-05-29,Damaged,6471.9
3231,ORD132301,2024-10-21,Wrong Item,7337.46
3232,ORD132311,2025-10-01,Size Issue,19661.01
3233,ORD132321,2025-09-26,Customer Changed Mind,44693.85
3234,ORD132331,2024-06-12,Late Delivery,24316.2
3235,ORD132341,2024-10-14,Damaged,27421.79
3236,ORD132351,2024-02-27,Wrong Item,29332.51
3237,ORD132361,2025-07-07,Size Issue,24337.48
3238,ORD132371,2025-03-23,Customer Changed Mind,35573.44
3239,ORD132381,2024-05-21,Late Delivery,79622.84
3240,ORD132391,2026-01-05,Damaged,9575.67
3241,ORD132401,2024-02-26,Wrong Item,13188.07
3242,ORD132411,2025-10-28,Size Issue,81829.84
3243,ORD132421,2025-08-11,Customer Changed Mind,14787.88
3244,ORD132431,2025-05-17,Late Delivery,10768.6
3245,ORD132441,2025-01-02,Damaged,27612.44
3246,ORD132451,2025-12-14,Wrong Item,88015.35
3247,ORD132461,2025-09-07,Size Issue,26239.14
3248,ORD132471,2025-05-17,Customer Changed Mind,8366.49
3249,ORD132481,2024-10-01,Late Delivery,13393.52
3250,ORD132491,2024-06-29,Damaged,7349.43
3251,ORD132501,2024-08-08,Wrong Item,7732.08
3252,ORD132511,2025-04-19,Size Issue,11507.01
3253,ORD132521,2025-05-13,Customer Changed Mind,12041.48
3254,ORD132531,2025-10-29,Late Delivery,40913.82
3255,ORD132541,2025-06-02,Damaged,14362.29
3256,ORD132551,2024-06-19,Wrong Item,43163.39
3257,ORD132561,2024-01-14,Size Issue,21889.65
3258,ORD132571,2025-08-12,Customer Changed Mind,13817.34
3259,ORD132581,2025-09-19,Late Delivery,5096.39
3260,ORD132591,2025-12-14,Damaged,22605.23
3261,ORD132601,2025-11-10,Wrong Item,79598.68
3262,ORD132611,2024-07-16,Size Issue,15118.88
3263,ORD132621,2024-08-31,Customer Changed Mind,44019.42
3264,ORD132631,2025-05-29,Late Delivery,26590.79
3265,ORD132641,2024-06-14,Damaged,52337.84
3266,ORD132651,2024-01-15,Wrong Item,47225.54
3267,ORD132661,2024-03-15,Size Issue,33079
3268,ORD132671,2026-01-07,Customer Changed Mind,4585.91
3269,ORD132681,2024-09-07,Late Delivery,68220.88
3270,ORD132691,2024-02-11,Damaged,25036.06
3271,ORD132701,2025-01-27,Wrong Item,45917.55
3272,ORD132711,2025-10-11,Size Issue,22302.62
3273,ORD132721,2024-04-21,Customer Changed Mind,25318.45
3274,ORD132731,2025-03-06,Late Delivery,19354.86
3275,ORD132741,2024-11-17,Damaged,44221.25
3276,ORD132751,2024-10-31,Wrong Item,30812.46
3277,ORD132761,2025-04-30,Size Issue,18729.1
3278,ORD132771,2024-09-09,Customer Changed Mind,14362.29
3279,ORD132781,2024-03-29,Late Delivery,25616.99
3280,ORD132791,2025-01-02,Damaged,16538.08
3281,ORD132801,2025-11-23,Wrong Item,9418.58
3282,ORD132811,2024-07-21,Size Issue,35489.36
3283,ORD132821,2024-01-28,Customer Changed Mind,22236.75
3284,ORD132831,2024-07-08,Late Delivery,28468.93
3285,ORD132841,2025-03-14,Damaged,3418.68
3286,ORD132851,2025-04-03,Wrong Item,16924.14
3287,ORD132861,2025-09-26,Size Issue,51922.73
3288,ORD132871,2026-01-04,Customer Changed Mind,32680.58
3289,ORD132881,2025-07-07,Late Delivery,16723.41
3290,ORD132891,2025-09-17,Damaged,29502.32
3291,ORD132901,2024-10-15,Wrong Item,28647.11
3292,ORD132911,2024-07-05,Size Issue,11677.79
3293,ORD132921,2024-03-12,Customer Changed Mind,45881.07
3294,ORD132931,2025-08-09,Late Delivery,19902.28
3295,ORD132941,2025-05-15,Damaged,6302.23
3296,ORD132951,2025-12-30,Wrong Item,22270.88
3297,ORD132961,2025-06-17,Size Issue,54406.08
3298,ORD132971,2024-07-23,Customer Changed Mind,33137.33
3299,ORD132981,2024-08-22,Late Delivery,2584.37
3300,ORD132991,2025-12-18,Damaged,7630.55
3301,ORD133001,2025-12-27,Wrong Item,71747.68
3302,ORD133011,2024-10-20,Size Issue,13231.6
3303,ORD133021,2025-10-03,Customer Changed Mind,23429.28
3304,ORD133031,2024-07-03,Late Delivery,16007.56
3305,ORD133041,2024-09-24,Damaged,81798.9
3306,ORD133051,2025-07-13,Wrong Item,43767.76
3307,ORD133061,2024-07-30,Size Issue,19281.4
3308,ORD133071,2025-07-22,Customer Changed Mind,69560.45
3309,ORD133081,2025-05-01,Late Delivery,11572.15
3310,ORD133091,2024-04-28,Damaged,49390.17
3311,ORD133101,2025-06-03,Wrong Item,42945.12
3312,ORD133111,2024-11-10,Size Issue,44363.65
3313,ORD133121,2024-03-01,Customer Changed Mind,2378.6
3314,ORD133131,2024-08-04,Late Delivery,31486.94
3315,ORD133141,2024-04-11,Damaged,8794.2
3316,ORD133151,2025-01-16,Wrong Item,34521.04
3317,ORD133161,2025-06-14,Size Issue,65091.74
3318,ORD133171,2025-02-06,Customer Changed Mind,28690.92
3319,ORD133181,2025-10-03,Late Delivery,19941.85
3320,ORD133191,2024-03-06,Damaged,24695.08
3321,ORD133201,2025-03-15,Wrong Item,85293.72
3322,ORD133211,2025-05-17,Size Issue,2986.33
3323,ORD133221,2024-12-22,Customer Changed Mind,1449.8
3324,ORD133231,2024-03-27,Late Delivery,60151.32
3325,ORD133241,2024-11-01,Damaged,7365.45
3326,ORD133251,2024-06-11,Wrong Item,35781.6
3327,ORD133261,2024-08-04,Size Issue,4627.42
3328,ORD133271,2024-05-30,Customer Changed Mind,13038.14
3329,ORD133281,2025-08-06,Late Delivery,14145.8
3330,ORD133291,2025-02-11,Damaged,7559.36
3331,ORD133301,2024-02-19,Wrong Item,35120.36
3332,ORD133311,2024-12-30,Size Issue,24780.69
3333,ORD133321,2025-03-27,Customer Changed Mind,22810.14
3334,ORD133331,2024-05-03,Late Delivery,26995.62
3335,ORD133341,2024-05-02,Damaged,24244.88
3336,ORD133351,2025-07-31,Wrong Item,4276.38
3337,ORD133361,2025-11-30,Size Issue,6648.41
3338,ORD133371,2024-10-14,Customer Changed Mind,9543.59
3339,ORD133381,2024-02-18,Late Delivery,24013.02
3340,ORD133391,2024-01-21,Damaged,18438.19
3341,ORD133401,2024-07-15,Wrong Item,22754.19
3342,ORD133411,2025-06-30,Size Issue,4669.42
3343,ORD133421,2025-02-14,Customer Changed Mind,8692.81
3344,ORD133431,2024-09-17,Late Delivery,35844.57
3345,ORD133441,2024-01-19,Damaged,9790.21
3346,ORD133451,2024-03-29,Wrong Item,6446.9
3347,ORD133461,2024-06-23,Size Issue,564.54
3348,ORD133471,2025-06-04,Customer Changed Mind,19932.61
3349,ORD133481,2025-04-14,Late Delivery,12990.98
3350,ORD133491,2024-01-18,Damaged,12745.86
3351,ORD133501,2025-06-20,Wrong Item,35912.75
3352,ORD133511,2025-12-27,Size Issue,6471.9
3353,ORD133521,2025-05-19,Customer Changed Mind,54145.87
3354,ORD133531,2025-05-23,Late Delivery,4355.13
3355,ORD133541,2025-05-05,Damaged,58106.08
3356,ORD133551,2024-06-03,Wrong Item,75099.73
3357,ORD133561,2025-03-12,Size Issue,18854.03
3358,ORD133571,2025-01-15,Customer Changed Mind,7753.11
3359,ORD133581,2025-12-22,Late Delivery,38445.16
3360,ORD133591,2025-07-03,Damaged,59085.88
3361,ORD133601,2024-01-24,Wrong Item,13213.47
3362,ORD133611,2024-12-04,Size Issue,11142.4
3363,ORD133621,2024-04-14,Customer Changed Mind,21893.06
3364,ORD133631,2025-02-01,Late Delivery,18832.42
3365,ORD133641,2025-11-18,Damaged,112160.66
3366,ORD133651,2024-05-20,Wrong Item,39367.41
3367,ORD133661,2025-11-24,Size Issue,18184.34
3368,ORD133671,2025-04-06,Customer Changed Mind,18082.58
3369,ORD133681,2024-01-09,Late Delivery,8873.42
3370,ORD133691,2025-02-22,Damaged,12343.19
3371,ORD133701,2025-08-20,Wrong Item,3102.76
3372,ORD133711,2025-05-04,Size Issue,50441.58
3373,ORD133721,2025-02-20,Customer Changed Mind,89506.91
3374,ORD133731,2024-01-17,Late Delivery,21897.78
3375,ORD133741,2025-03-29,Damaged,41683.14
3376,ORD133751,2024-04-10,Wrong Item,13527.42
3377,ORD133761,2024-05-19,Size Issue,42041.14
3378,ORD133771,2025-02-05,Customer Changed Mind,4971.8
3379,ORD133781,2024-11-01,Late Delivery,28941.95
3380,ORD133791,2025-05-24,Damaged,80283.42
3381,ORD133801,2025-12-19,Wrong Item,6471.9
3382,ORD133811,2024-09-30,Size Issue,18218.8
3383,ORD133821,2024-03-30,Customer Changed Mind,22399.94
3384,ORD133831,2024-11-08,Late Delivery,15586.11
3385,ORD133841,2024-09-29,Damaged,40889.98
3386,ORD133851,2024-09-18,Wrong Item,70090.89
3387,ORD133861,2024-04-05,Size Issue,62360.84
3388,ORD133871,2025-04-19,Customer Changed Mind,51154.32
3389,ORD133881,2024-11-21,Late Delivery,3913.28
3390,ORD133891,2025-12-29,Damaged,34889.34
3391,ORD133901,2025-03-31,Wrong Item,14412.84
3392,ORD133911,2025-04-09,Size Issue,33218.73
3393,ORD133921,2025-12-07,Customer Changed Mind,11038.92
3394,ORD133931,2024-10-09,Late Delivery,102806.48
3395,ORD133941,2025-08-10,Damaged,54897.7
3396,ORD133951,2024-05-12,Wrong Item,11728.62
3397,ORD133961,2024-12-12,Size Issue,14077.48
3398,ORD133971,2024-09-07,Customer Changed Mind,40914.92
3399,ORD133981,2025-03-20,Late Delivery,34722.32
3400,ORD133991,2024-10-08,Damaged,34307.09
3401,ORD134001,2024-12-11,Wrong Item,20132.96
3402,ORD134011,2025-04-14,Size Issue,46096.2
3403,ORD134021,2024-07-03,Customer Changed Mind,10646.35
3404,ORD134031,2025-11-22,Late Delivery,23507.69
3405,ORD134041,2024-08-10,Damaged,10609.74
3406,ORD134051,2024-12-03,Wrong Item,46548.68
3407,ORD134061,2025-05-16,Size Issue,12926.06
3408,ORD134071,2025-12-03,Customer Changed Mind,1808.54
3409,ORD134081,2025-12-04,Late Delivery,57275.11
3410,ORD134091,2024-09-21,Damaged,74792.59
3411,ORD134101,2024-08-24,Wrong Item,11965.11
3412,ORD134111,2025-04-02,Size Issue,60802.08
3413,ORD134121,2025-11-02,Customer Changed Mind,50883.3
3414,ORD134131,2024-12-18,Late Delivery,13669.54
3415,ORD134141,2025-02-03,Damaged,24164.22
3416,ORD134151,2024-02-18,Wrong Item,58126.98
3417,ORD134161,2024-07-26,Size Issue,9119.13
3418,ORD134171,2025-03-20,Customer Changed Mind,27288.35
3419,ORD134181,2024-06-06,Late Delivery,53698.25
3420,ORD134191,2025-07-24,Damaged,73411.09
3421,ORD134201,2024-08-25,Wrong Item,12076.99
3422,ORD134211,2025-03-31,Size Issue,4448.75
3423,ORD134221,2024-01-20,Customer Changed Mind,68677.25
3424,ORD134231,2025-08-25,Late Delivery,18854.03
3425,ORD134241,2024-09-06,Damaged,28521.7
3426,ORD134251,2024-06-08,Wrong Item,52242.74
3427,ORD134261,2024-12-25,Size Issue,33222.52
3428,ORD134271,2025-10-20,Customer Changed Mind,13438.9
3429,ORD134281,2025-02-25,Late Delivery,2631.66
3430,ORD134291,2025-04-16,Damaged,44763.96
3431,ORD134301,2024-12-06,Wrong Item,11177.89
3432,ORD134311,2024-09-18,Size Issue,8190.45
3433,ORD134321,2024-10-20,Customer Changed Mind,56521.15
3434,ORD134331,2024-08-16,Late Delivery,8746.38
3435,ORD134341,2024-07-26,Damaged,37171.03
3436,ORD134351,2024-03-03,Wrong Item,51606.39
3437,ORD134361,2024-07-10,Size Issue,75564
3438,ORD134371,2025-02-11,Customer Changed Mind,18294.9
3439,ORD134381,2025-02-09,Late Delivery,11763.96
3440,ORD134391,2024-06-18,Damaged,24006.11
3441,ORD134401,2025-08-08,Wrong Item,4027.12
3442,ORD134411,2025-04-20,Size Issue,32127.81
3443,ORD134421,2024-03-18,Customer Changed Mind,28285.8
3444,ORD134431,2024-05-30,Late Delivery,7135.79
3445,ORD134441,2024-07-24,Damaged,12569.35
3446,ORD134451,2025-08-15,Wrong Item,40991.63
3447,ORD134461,2024-08-26,Size Issue,17390.51
3448,ORD134471,2024-07-19,Customer Changed Mind,30446.31
3449,ORD134481,2025-12-19,Late Delivery,42309.2
3450,ORD134491,2024-11-24,Damaged,11629.66
3451,ORD134501,2025-04-06,Wrong Item,8626.92
3452,ORD134511,2025-01-15,Size Issue,6382
3453,ORD134521,2025-08-27,Customer Changed Mind,14077.48
3454,ORD134531,2024-11-10,Late Delivery,24535.28
3455,ORD134541,2024-01-11,Damaged,7344.88
3456,ORD134551,2024-10-22,Wrong Item,58692.56
3457,ORD134561,2024-07-19,Size Issue,53270.21
3458,ORD134571,2024-06-04,Customer Changed Mind,3057.83
3459,ORD134581,2025-02-02,Late Delivery,35573.44
3460,ORD134591,2024-12-24,Damaged,93938.85
3461,ORD134601,2025-02-22,Wrong Item,32657.29
3462,ORD134611,2025-10-16,Size Issue,12764.01
3463,ORD134621,2025-07-27,Customer Changed Mind,35909.58
3464,ORD134631,2025-11-18,Late Delivery,11130.48
3465,ORD134641,2025-07-17,Damaged,68898.45
3466,ORD134651,2025-03-06,Wrong Item,60727.54
3467,ORD134661,2024-04-19,Size Issue,37009.71
3468,ORD134671,2024-05-06,Customer Changed Mind,18638.7
3469,ORD134681,2025-03-07,Late Delivery,10183.28
3470,ORD134691,2025-09-05,Damaged,106966.63
3471,ORD134701,2025-05-09,Wrong Item,41385.99
3472,ORD134711,2026-01-03,Size Issue,19976.03
3473,ORD134721,2024-01-14,Customer Changed Mind,50717.74
3474,ORD134731,2024-03-18,Late Delivery,21141.3
3475,ORD134741,2024-05-30,Damaged,91053.18
3476,ORD134751,2025-06-26,Wrong Item,56800.24
3477,ORD134761,2024-05-23,Size Issue,13810.55
3478,ORD134771,2025-01-25,Customer Changed Mind,4052.76
3479,ORD134781,2024-10-14,Late Delivery,20122.77
3480,ORD134791,2024-10-02,Damaged,10928.57
3481,ORD134801,2025-03-08,Wrong Item,6287.02
3482,ORD134811,2024-10-21,Size Issue,27949.56
3483,ORD134821,2024-09-26,Customer Changed Mind,2770.17
3484,ORD134831,2024-03-13,Late Delivery,3897.55
3485,ORD134841,2024-04-12,Damaged,49743.22
3486,ORD134851,2024-09-25,Wrong Item,29210.83
3487,ORD134861,2025-02-20,Size Issue,5147.86
3488,ORD134871,2025-10-03,Customer Changed Mind,18003.49
3489,ORD134881,2025-07-16,Late Delivery,25976.85
3490,ORD134891,2025-05-23,Damaged,67761.69
3491,ORD134901,2025-12-25,Wrong Item,53539.28
3492,ORD134911,2025-01-03,Size Issue,13257.66
3493,ORD134921,2024-02-06,Customer Changed Mind,13694.71
3494,ORD134931,2025-09-01,Late Delivery,11619.92
3495,ORD134941,2025-07-04,Damaged,1224.91
3496,ORD134951,2025-07-01,Wrong Item,32015.11
3497,ORD134961,2025-08-24,Size Issue,21032.4
